time,theta,theta_ref,tau_out,tau1,tau2,q1,q2,dq1,dq2,z
18.496,-4.923304716164187e-06,0.0,1.9537792795754297e-05,0.0009802539556431709,-0.00036165527590680137,-0.25154800496180274,0.15426353030617374,0.019917318276819588,-0.012214449377282173,-0.02821433891969561
18.498,-4.9225281369778134e-06,0.0,1.9534698784771356e-05,0.0009800987439129085,-0.00036159801731133724,-0.25150817663211705,0.15423910527579038,0.019914164842833974,-0.012212515191679322,-0.028209871659307058
18.5,-4.921751628937654e-06,0.0,1.9531605273080923e-05,0.0009799435568494702,-0.0003615407677226097,-0.2514683546083055,0.15421468411315745,0.01991101190577553,-0.012210581316468214,-0.028205405106234774
18.502,-4.92097519294403e-06,0.0,1.9528512260435063e-05,0.000979788394447274,-0.00036148352714022915,-0.25142853888937433,0.15419026681765438,0.01990785946560723,-0.012208647751526688,-0.02820093926036673
18.504,-4.92019882988512e-06,0.0,1.9525419746605075e-05,0.000979633256701061,-0.00036142629556377835,-0.2513887294743298,0.1541658533886609,0.01990470752229137,-0.012206714496733878,-0.028196474121590924
18.506,-4.9194225406248154e-06,0.0,1.952232773133158e-05,0.0009794781436049814,-0.00036136907299285254,-0.2513489263621782,0.15414144382555697,0.019901556075789452,-0.012204781551970212,-0.028192009689795374
18.508,-4.918646326016601e-06,0.0,1.9519236214379058e-05,0.0009793230551536237,-0.00036131185942701817,-0.2513091295519261,0.15411703812772273,0.019898405126062283,-0.012202848917117377,-0.028187545964868114
18.51,-4.917870186901818e-06,0.0,1.9516145195527772e-05,0.0009791679913418324,-0.0003612546548658126,-0.2512693390425799,0.15409263629453862,0.019895254673070028,-0.012200916592058294,-0.028183082946697195
18.512,-4.917094124097521e-06,0.0,1.9513054674523912e-05,0.0009790129521637975,-0.00036119745930878475,-0.25122955483314635,0.15406823832538527,0.019892104716772087,-0.012198984576677108,-0.028178620635170695
18.514,-4.916318138419029e-06,0.0,1.9509964651168904e-05,0.000978857937614727,-0.00036114027275542705,-0.2511897769226321,0.15404384421964354,0.019888955257127312,-0.012197052870859154,-0.028174159030176695
18.516000000000002,-4.915542230657377e-06,0.0,1.9506875125227878e-05,0.0009787029476890912,-0.000361083095205234,-0.25115000531004394,0.15401945397669456,0.019885806294093856,-0.012195121474490938,-0.02816969813160331
18.518,-4.914766401589721e-06,0.0,1.9503786096470273e-05,0.0009785479823814416,-0.00036102592665769064,-0.2511102399943887,0.15399506759591963,0.019882657827629206,-0.012193190387460123,-0.02816523793933866
18.52,-4.913990651984543e-06,0.0,1.9500697564689696e-05,0.0009783930416867594,-0.0003609687671122493,-0.2510704809746733,0.1539706850767003,0.019879509857690266,-0.0121912596096555,-0.028160778453270894
18.522000000000002,-4.9132149825912436e-06,0.0,1.9497609529661126e-05,0.0009782381255996465,-0.000360911616568359,-0.25103072824990486,0.1539463064184184,0.019876362384233293,-0.012189329140966978,-0.028156319673288167
18.524,-4.912439394143611e-06,0.0,1.9494521991153853e-05,0.0009780832341145975,-0.00036085447502547194,-0.2509909818190904,0.1539219316204558,0.01987321540721388,-0.012187398981285564,-0.02815186159927866
18.526,-4.911663887373699e-06,0.0,1.949143494898615e-05,0.0009779283672269829,-0.00036079734248298196,-0.2509512416812372,0.1538975606821948,0.019870068926587138,-0.01218546913050333,-0.028147404231130574
18.528,-4.910888462985805e-06,0.0,1.9488348402919887e-05,0.0009777735249311028,-0.0003607402189403092,-0.2509115078353526,0.15387319360301777,0.019866922942307488,-0.012183539588513414,-0.028142947568732125
18.53,-4.910113121682491e-06,0.0,1.948526235276392e-05,0.0009776187072221224,-0.00036068310439683595,-0.25087178028044393,0.15384883038230734,0.019863777454328838,-0.012181610355209987,-0.028138491611971548
18.532,-4.909337864148974e-06,0.0,1.9482176798310564e-05,0.0009774639140948667,-0.0003606259988519353,-0.25083205901551875,0.15382447101944638,0.019860632462604524,-0.012179681430488242,-0.028134036360737098
18.534,-4.908562691056592e-06,0.0,1.947909173934854e-05,0.0009773091455440772,-0.0003605689023049716,-0.25079234403958456,0.1538001155138179,0.019857487967087292,-0.012177752814244372,-0.028129581814917037
18.536,-4.907787603069744e-06,0.0,1.9476007175689884e-05,0.0009771544015649148,-0.00036051181475528596,-0.2507526353516491,0.15377576386480515,0.019854343967729404,-0.012175824506375554,-0.02812512797439966
18.538,-4.907012600835481e-06,0.0,1.9472923107127307e-05,0.0009769996821521506,-0.0003604547362022104,-0.2507129329507201,0.1537514160717916,0.01985120046448254,-0.012173896506779932,-0.02812067483907327
18.54,-4.906237684990447e-06,0.0,1.9469839533461148e-05,0.0009768449873006862,-0.0003603976666450711,-0.2506732368358055,0.1537270721341609,0.01984805745729785,-0.012171968815356602,-0.028116222408826195
18.542,-4.905462856162612e-06,0.0,1.9466756454505483e-05,0.000976690317005672,-0.00036034060608316793,-0.2506335470059132,0.1537027320512969,0.019844914946126006,-0.01217004143200559,-0.028111770683546772
18.544,-4.904688114964334e-06,0.0,1.946367387005941e-05,0.0009765356712619464,-0.0003602835545158018,-0.2505938634600514,0.15367839582258364,0.019841772930917136,-0.012168114356627844,-0.028107319663123374
18.546,-4.9039134620045e-06,0.0,1.946059177995487e-05,0.0009763810500649353,-0.00036022651194223226,-0.2505541861972282,0.1536540634474054,0.01983863141162095,-0.012166187589125204,-0.028102869347444367
18.548000000000002,-4.903138897869447e-06,0.0,1.945751018397932e-05,0.0009762264534092248,-0.0003601694783617402,-0.2505145152164518,0.1536297349251466,0.019835490388186588,-0.012164261129400398,-0.02809841973639815
18.55,-4.902364423143776e-06,0.0,1.9454429081958377e-05,0.0009760718812900926,-0.00036011245377357443,-0.2504748505167307,0.15360541025519187,0.01983234986056274,-0.012162334977357022,-0.028093970829873145
18.552,-4.9015900383982125e-06,0.0,1.9451348473706384e-05,0.0009759173337026066,-0.0003600554381769798,-0.25043519209707327,0.15358108943692605,0.019829209828697635,-0.01216040913289953,-0.028089522627757775
18.554000000000002,-4.900815744189602e-06,0.0,1.944826835902561e-05,0.0009757628106415758,-0.00035999843157120395,-0.25039553995648817,0.15355677246973418,0.019826070292538973,-0.012158483595933217,-0.028085075129940497
18.556,-4.900041541073055e-06,0.0,1.944518873775422e-05,0.00097560831210248,-0.0003599414339554585,-0.2503558940939841,0.15353245935300144,0.01982293125203408,-0.012156558366364202,-0.02808062833630978
18.558,-4.899267429589807e-06,0.0,1.9442109609716758e-05,0.0009754538380805115,-0.00035988444532894233,-0.25031625450856987,0.15350815008611324,0.01981979270712984,-0.01215463344409941,-0.02807618224675411
18.56,-4.898493410265478e-06,0.0,1.9439030974716452e-05,0.0009752993885704456,-0.00035982746569086907,-0.2502766211992543,0.15348384466845513,0.01981665465777263,-0.012152708829046564,-0.028071736861161985
18.562,-4.8977194836222204e-06,0.0,1.9435952832583243e-05,0.0009751449635675687,-0.00035977049504043224,-0.2502369941650465,0.1534595430994129,0.01981351710390842,-0.012150784521114177,-0.028067292179421936
18.564,-4.896945650175247e-06,0.0,1.943287518315914e-05,0.0009749905630673592,-0.00035971353337679456,-0.25019737340495557,0.15343524537837247,0.019810380045482807,-0.012148860520211526,-0.028062848201422505
18.566,-4.896171910422423e-06,0.0,1.9429798026255754e-05,0.0009748361870647027,-0.00035965658069913285,-0.2501577589179907,0.15341095150471998,0.01980724348244092,-0.012146936826248641,-0.028058404927052243
18.568,-4.89539826485641e-06,0.0,1.942672136170231e-05,0.000974681835554822,-0.00035959963700661027,-0.25011815070316123,0.15338666147784172,0.019804107414727476,-0.012145013439136302,-0.028053962356199728
18.57,-4.894624713961196e-06,0.0,1.942364518933114e-05,0.0009745275085329807,-0.0003595427022983784,-0.25007854875947666,0.15336237529712415,0.019800971842286796,-0.012143090358786017,-0.028049520488753556
18.572,-4.893851258215565e-06,0.0,1.942056950899085e-05,0.0009743732059947245,-0.0003594857765735618,-0.25003895308594654,0.15333809296195394,0.019797836765062873,-0.01214116758511001,-0.02804507932460234
18.574,-4.8930778980809525e-06,0.0,1.9417494320496964e-05,0.0009742189279349557,-0.0003594288598312981,-0.24999936368158054,0.1533138144717179,0.019794702182999235,-0.012139245118021209,-0.028040638863634712
18.576,-4.892304634018796e-06,0.0,1.941441962370086e-05,0.0009740646743492563,-0.0003593719520706982,-0.24995978054538848,0.15328953982580304,0.019791568096039092,-0.012137322957433234,-0.02803619910573931
18.578,-4.891531466474919e-06,0.0,1.9411345418426522e-05,0.0009739104452326608,-0.0003593150532908784,-0.24992020367638024,0.15326526902359652,0.019788434504125235,-0.012135401103260387,-0.028031760050804815
18.580000000000002,-4.890758395895145e-06,0.0,1.9408271704532514e-05,0.0009737562405808531,-0.0003592581634909213,-0.24988063307356584,0.15324100206448568,0.019785301407200154,-0.012133479555417631,-0.0280273216987199
18.582,-4.889985422709686e-06,0.0,1.940519848184877e-05,0.0009736020603889461,-0.0003592012826699206,-0.24984106873595543,0.15321673894785803,0.019782168805205943,-0.012131558313820588,-0.02802288404937327
18.584,-4.889212547341815e-06,0.0,1.9402125750210742e-05,0.000973447904652171,-0.000359144410826966,-0.24980151066255926,0.15319247967310126,0.01977903669808432,-0.012129637378385528,-0.028018447102653644
18.586000000000002,-4.888439770209599e-06,0.0,1.939905350946587e-05,0.0009732937733659608,-0.0003590875479611325,-0.24976195885238772,0.1531682242396032,0.019775905085776667,-0.012127716749029354,-0.028014010858449758
18.588,-4.887667091725903e-06,0.0,1.9395981759472932e-05,0.0009731396665259543,-0.00035903069407146917,-0.24972241330445127,0.15314397264675186,0.01977277396822409,-0.01212579642566959,-0.02800957531665037
18.59,-4.886894512286244e-06,0.0,1.9392910500052795e-05,0.0009729855841270521,-0.0003589738491570528,-0.24968287401776054,0.1531197248939354,0.019769643345367263,-0.012123876408224375,-0.028005140477144256
18.592,-4.886122032291343e-06,0.0,1.9389839731078306e-05,0.0009728315261651338,-0.00035891701321691345,-0.24964334099132626,0.15309548098054218,0.019766513217146616,-0.012121956696612448,-0.0280007063398202
18.594,-4.885349652124574e-06,0.0,1.93867694523833e-05,0.000972677492635327,-0.00035886018625010124,-0.24960381422415925,0.15307124090596066,0.019763383583502214,-0.012120037290753139,-0.027996272904567014
18.596,-4.884577372167576e-06,0.0,1.9383699663824653e-05,0.0009725234835331862,-0.000358803368255639,-0.2495642937152705,0.15304700466957954,0.01976025444437383,-0.012118118190566357,-0.027991840171273524
18.598,-4.883805192791579e-06,0.0,1.938063036524701e-05,0.0009723694988540176,-0.00035874655923256337,-0.2495247794636711,0.1530227722707876,0.019757125799700896,-0.012116199395972586,-0.027987408139828578
18.6,-4.883033114366081e-06,0.0,1.9377561556517044e-05,0.0009722155385935387,-0.00035868975917987774,-0.24948527146837227,0.1529985437089738,0.019753997649422594,-0.012114280906892866,-0.027982976810121032
18.602,-4.882261137248434e-06,0.0,1.9374493237481147e-05,0.0009720616027470679,-0.00035863296809659145,-0.2494457697283853,0.1529743189835273,0.019750869993477783,-0.012112362723248789,-0.02797854618203977
18.604,-4.8814892617890515e-06,0.0,1.937142540798582e-05,0.0009719076913099131,-0.00035857618598171624,-0.2494062742427217,0.1529500980938374,0.019747742831804988,-0.01211044484496249,-0.027974116255473688
18.606,-4.880717488336614e-06,0.0,1.936835806789816e-05,0.0009717538042777775,-0.0003585194128342421,-0.249366785010393,0.15292588103929347,0.019744616164342494,-0.012108527271956637,-0.027969687030311705
18.608,-4.879945817231127e-06,0.0,1.9365291217077415e-05,0.000971599941646189,-0.00035846264865315363,-0.24932730203041095,0.15290166781928516,0.019741489991028306,-0.012106610004154418,-0.027965258506442752
18.61,-4.879174248807391e-06,0.0,1.9362224855388468e-05,0.0009714461034107656,-0.00035840589343742014,-0.24928782530178736,0.1528774584332022,0.019738364311800177,-0.012104693041479533,-0.02796083068375578
18.612000000000002,-4.878402783389801e-06,0.0,1.9359158982680416e-05,0.0009712922895668188,-0.0003583491471860198,-0.24924835482353416,0.15285325288043447,0.019735239126595538,-0.012102776383856187,-0.02795640356213976
18.614,-4.8776314212992805e-06,0.0,1.9356093598814086e-05,0.0009711385001098915,-0.0003582924098979198,-0.24920889059466345,0.15282905116037204,0.019732114435351562,-0.01210086003120908,-0.027951977141483675
18.616,-4.8768601628515484e-06,0.0,1.9353028703654517e-05,0.0009709847350355869,-0.000358235681572084,-0.24916943261418745,0.15280485327240512,0.019728990238005163,-0.012098943983463405,-0.027947551421676535
18.618000000000002,-4.876089008355386e-06,0.0,1.934996429706368e-05,0.0009708309943394461,-0.0003581789622074669,-0.24912998088111846,0.15278065921592401,0.019725866534493,-0.012097028240544832,-0.027943126402607356
18.62,-4.875317958116104e-06,0.0,1.9346900378913856e-05,0.0009706772780171771,-0.00035812225180300634,-0.24909053539446896,0.15275646899031925,0.019722743324751504,-0.012095112802379496,-0.027938702084165185
18.622,-4.874547012428607e-06,0.0,1.93438369490594e-05,0.0009705235860641588,-0.0003580655503576511,-0.24905109615325152,0.15273228259498145,0.01971962060871682,-0.012093197668894003,-0.02793427846623907
18.624,-4.873776171587796e-06,0.0,1.9340774007378072e-05,0.0009703699184761989,-0.00035800885787032924,-0.24901166315647888,0.1527081000293014,0.01971649838632489,-0.012091282840015406,-0.027929855548718102
18.626,-4.873005435879901e-06,0.0,1.9337711553735836e-05,0.0009702162752488563,-0.0003579521743399618,-0.24897223640316385,0.15268392129267006,0.019713376657511415,-0.012089368315671206,-0.027925433331491358
18.628,-4.872234805582479e-06,0.0,1.9334649587986443e-05,0.0009700626563774766,-0.0003578954997654897,-0.24893281589231941,0.1526597463844785,0.019710255422211796,-0.012087454095789348,-0.02792101181444796
18.63,-4.871464280974819e-06,0.0,1.933158811001283e-05,0.0009699090618579469,-0.0003578388341458226,-0.2488934016229587,0.1526355753041179,0.01970713468036127,-0.012085540180298204,-0.02791659099747703
18.632,-4.870693862325803e-06,0.0,1.9328527119678037e-05,0.000969755491685763,-0.00035778217747987727,-0.2488539935940949,0.15261140805097964,0.019704014431894807,-0.012083626569126576,-0.02791217088046772
18.634,-4.869923549904315e-06,0.0,1.932546661686651e-05,0.0009696019458568063,-0.0003577255297665496,-0.24881459180474141,0.15258724462445522,0.01970089467674722,-0.012081713262203676,-0.027907751463309188
18.636,-4.8691533439705614e-06,0.0,1.932240660144892e-05,0.0009694484243666904,-0.00035766889100473007,-0.2487751962539117,0.1525630850239363,0.019697775414853087,-0.012079800259459124,-0.02790333274589062
